SEC_TERM,COURSE_SECTIONS_ID,SEC_STATUS,SEC_COMMENTS,SEC_PRINTED_COMMENTS,Start Date,Start Month,Start Day,Start Year,SEC_START_DATE,End Date,End Month,End Day,End Year,SEC_END_DATE,SEC_SUBJECT,SEC_COURSE_NO,SEC_NO,SEC_SHORT_TITLE,SEC_MIN_CRED,Military Start,CSM_START_TIME,Military End,CSM_END_TIME,CSM_MONDAY,CSM_TUESDAY,CSM_WEDNESDAY,CSM_THURSDAY,CSM_FRIDAY,CSM_SATURDAY,CSM_SUNDAY,CSM_BLDG,CSM_ROOM,CSM_INSTR_METHOD,SEC_FACULTY_INFO,STUDENTS_AND_RESERVED_SEATS,SEC_CAPACITY,SEC_SCHED_CAPACITY,WAITLIST,XL_CAPACITY,XL_WAITLIST_MAX,CHARGE_AMT_1,CHARGE_AMT_2,CHARGE_AMT_3,AR_CODE_2,AR_CODE_3,sect_AW,sect_FAR,sect_HIS,sect_LIT,sect_CEA,sect_CL,sect_CD,sect_ER,sect_PHL,sect_THE,sect_FYC,sect_GD,sect_ILC,sect_IW,sect_ND,sect_NS,sect_OC,sect_PR,sect_QA,sect_SL,sect_SS,sect_WI,sect_PS,PREREQ,SEC_FACULTY_CONSENT_FLAG,SEC_PETITION_REQD_FLAG,SEC_HIDE_IN_CATALOG,CSM_START_DATE,CSM_END_DATE,NEEDS_BUILD,SEC_OVERRIDE_CRS_REQS_FLAG,SEC_OVR_PREREG_START_DATE,SEC_OVR_ADD_START_DATE,SEC_OVR_DROP_GR_REQD_DATE,SEC_OVR_DROP_END_DATE,SEC_ACAD_LEVEL,SEC_NO_WEEKS,SEC_XLIST,SEC_GRADE_SCHEME,SEC_CRED_TYPE,SEC_REG_RETAKE_POLICY,SEC_BILLING_CRED,SEC_BILLING_METHOD,SEC_BILLING_PERIOD_TYPE,SEC_MIN_ENROLL,SEC_ONLY_PASS_NOPASS_FLAG,SEC_ALLOW_PASS_NOPASS_FLAG,SEC_ALLOW_AUDIT_FLAG,SEC_ALLOW_WAITLIST_FLAG,SEC_WAITLIST_MAX,SEC_WAITLIST_NO_DAYS,SEC_CLOSE_WAITLIST_FLAG,CSM_ROOM_SCHED_TERM,SEC_SYNONYM,SEC_COURSE,SEC_NAME,,,SEC_MEETING_INFO,,SEC_FIRST_MEETING_DATE,SEC_LAST_MEETING_DATE,Name
2024SP,20472,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENWR,264,A,Intro Creative Writing (WI),3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,234,LEC,L. Graham,15,16,16,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,IW,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19638,382,ENWR-264-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Simperman Hall, Room 234",,Jan 18 2024,May  9 2024,SIMP 234
2024SP,20675,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,GNDR,309,A,Gender History,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,034,LEC,J. Fregulia,9,30,30,,,,,,,,,-,-,HIS,-,-,CL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,696,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19834,2082,GNDR-309-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 034",,Jan 18 2024,May  9 2024,STCH 034
2024SP,20676,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HI,309,A,Gender History,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,034,LEC,J. Fregulia,3,30,30,,30,10,,,,,,-,-,HIS,-,-,CL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,696,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19835,184,HI-309-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 034",,Jan 18 2024,May  9 2024,STCH 034
2024SP,20627,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,HS,230,A,Intro to Epidemiology,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,312,LEC,G. Schafer,22,24,22,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19789,721,HS-230-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Simperman Hall, Room 312",,Jan 18 2024,May  9 2024,SIMP 312
2024SP,20373,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MA,141,A,Intro to Mathematical Modeling,,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,146,LAB,K. Cline,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19539,1917,MA-141-A,,,"01/17/2024-05/09/2024 Lecture Monday, Wednesday, Friday 09:00AM - 09:50AM, O'Connell Hall, Room 101 (more)...",,Jan 17 2024,May  9 2024,SIMP 146
2024SP,20384,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MA,334,A,Adv Diff Equa & Linear Algebra,,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,OCON,106,LAB,T. Wendt,,,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19550,208,MA-334-A,,,"01/17/2024-05/09/2024 Lecture Monday, Wednesday, Friday 02:00PM - 02:50PM, Simperman Hall, Room 331 (more)...",,Jan 17 2024,May  9 2024,OCON 106
2024SP,20604,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PHIL,205,A,Ethics,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,140,LEC,E. Sorem,30,28,28,,,,,,,,,-,-,-,-,-,-,-,ER,PHL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19767,2530,PHIL-205-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 140",,Jan 18 2024,May  9 2024,STCH 140
2024SP,20612,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PHIL,304,A,Contemporary Philosophy,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,314,LEC,E. Roncalli,6,20,20,,,,,,,,,-,-,-,-,-,-,-,-,PHL,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19775,563,PHIL-304-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Simperman Hall, Room 314",,Jan 18 2024,May  9 2024,SIMP 314
2024SP,20619,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PO,115,A,International Relations CD/GD,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,OCON,107,LEC,S. Forrest,52,52,46,,,,,,,,,-,-,-,-,-,-,CD,-,-,-,-,GD,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19781,584,PO-115-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, O'Connell Hall, Room 107",,Jan 18 2024,May  9 2024,OCON 107
2024SP,20554,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PSY,105,B,General Psychology,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,101,LEC,A. Weisberg,40,40,40,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19717,54,PSY-105-B,,,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Simperman Hall, Room 101",,Jan 18 2024,May  9 2024,SIMP 101
2024SP,20556,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PSY,334,A,Experiential/Adventure Therapy,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,OCON,102,LEC,J. Nolen,23,23,20,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19719,2661,PSY-334-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, O'Connell Hall, Room 102",,Jan 18 2024,May  9 2024,OCON 102
2024SP,20747,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PSY,416,B,Brain and Behavior,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,212,LEC,N. Honzel,8,15,,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19895,1573,PSY-416-B,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Simperman Hall, Room 212",,Jan 18 2024,May  9 2024,SIMP 212
2024SP,20548,F,,"This course will provide students with advanced instructionýrelated to clinical, interpersonal, andýprofessional skills necessary for effective navigation of careersýin mental health. In this course,ýstudents will not only learn about relevant theory and research,ýbut also continually engage inýdiscussion, role-play, and shared caseýconceptualization/treatment planning in order to maximizeýexperiential learning. This is an ideal course with thoseýexpecting to work in human serviceýfields including counseling, social work, occupational therapy,ýpsychiatric nursing, and teaching- among others.",2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,PSY,489,B,Advanced Clinical Skills,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,OCON,125,LEC,J. Nolen,0,10,10,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,Y,,,,,UG,15,,+,INST,UL,3.00000,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19711,1461,PSY-489-B,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, O'Connell Hall, Room 125",,Jan 18 2024,May  9 2024,OCON 125
2024SP,20580,C,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,SO,331,A,Soc Science Rsrch Methods(WI),4.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,018,LEC,"J. Dolan, P. Christian",0,20,20,,20,10,35.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,WI,-,Y,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,685,+,INST,R2,4.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19743,715,SO-331-A,,,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 018 (more)...",,Jan 18 2024,May  9 2024,STCH 018
2024SP,20485,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,TH,101,C,Theological Foundations,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,CHPL,201,LEC,E. Hall,30,33,25,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19651,426,TH-101-C,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, All Saints Chapel, Room 201",,Jan 18 2024,May  9 2024,CHPL 201
2024SP,20498,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,TH,256,A,God and the Human Experience,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,044,LEC,E. Meyer,20,20,22,,,,,,,,,-,-,-,-,-,-,-,-,-,THE,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19664,2663,TH-256-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, St. Charles Hall, Room 044",,Jan 18 2024,May  9 2024,STCH 044
2024SP,20263,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,THT,224,A,Stage Make-Up,3.00000,11:00:00,11:00AM,12:15:00,12:15PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,CUBE,004,LEC,J. Harris,11,14,14,,,,40.00,,,,,-,FAR,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19429,525,THT-224-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 11:00AM - 12:15PM, Campus Center, Room 004",,Jan 18 2024,May  9 2024,CUBE 004
2024SP,20569,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,MSL,302,A,Unit Operations,3.00000,12:30:00,12:30PM,13:45:00,1:45PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,331,LEC,"C. Cantrell, M. Harriman",4,12,12,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19732,417,MSL-302-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 12:30PM - 01:45PM, Simperman Hall, Room 331",,Jan 18 2024,May  9 2024,SIMP 331
2024SP,20367,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,GIS,230,A,Adv Geographic Info Systems,3.00000,12:30:00,12:30PM,14:00:00,2:00PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,146,LEC,E. Spangenberg,3,15,15,,,,65.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19533,2585,GIS-230-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 12:30PM - 02:00PM, Simperman Hall, Room 146",,Jan 18 2024,May  9 2024,SIMP 146
2024SP,20586,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,AN,317,A,Ethnic & Racial Relations(ND),3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,044,LEC,J. Dolan,5,20,20,,,,,,,,,-,-,-,-,-,CL,CD,-,-,-,-,-,-,-,ND,-,-,-,-,-,SS,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,686,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19749,10,AN-317-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, St. Charles Hall, Room 044",,Jan 18 2024,May  9 2024,STCH 044
2024SP,20297,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,BA,309,A,Operations Research,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,108,LEC,T. Wendt,11,15,15,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19463,2429,BA-309-A,,,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Simperman Hall, Room 108",,Jan 18 2024,May  9 2024,SIMP 108
2024SP,20503,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CO,101,C,Basic Communication,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,018,HYBRD,D. Kutufam,8,22,22,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OC,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19669,377,CO-101-C,,,"01/18/2024-05/09/2024 Hybrid (Remote & In-Person) Tuesday, Thursday 02:15PM - 03:30PM, St. Charles Hall, Room 018",,Jan 18 2024,May  9 2024,STCH 018
2024SP,20505,C,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CO,101,E,Basic Communication,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,114,LEC,R. Martin,0,22,22,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,OC,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,N,Y,Y,10,3,Y,2024SP,19671,377,CO-101-E,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Simperman Hall, Room 114",,Jan 18 2024,May  9 2024,SIMP 114
2024SP,20515,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CO,320,A,Organizational Communication,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,045,LEC,A. Hansen,16,32,32,,,,20.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,SS,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19681,452,CO-320-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, St. Charles Hall, Room 045",,Jan 18 2024,May  9 2024,STCH 045
2024SP,20281,A,"Fly Fishing: Meditation and Practice.ýFly-fishing is a unique combination of art, science, andýmindfulness. It is the pinnacle of fishingýmethods and practice and, as such, it's history and its eleganceýhas inspired poems and prose. To those outside of the fly-fishingýworld, it may seem difficult, obsessive and unnecessary. In thisýcourse we explore the technical and spiritual aspects of thisýelegant activity with the goal to bring individuals to understandýthe field. Entomology, ichthyology, fly-tying and casting are theýtechnical aspect. We explore too the spiritual aspects of thoughtýand meditation as it applies to any practice. This is anýintroductory course to liberal arts education. Students willýlearn how to read, write, think, and converse in a collegiateýacademic community while they practice the art and science ofýfishing with the fly.","Fly Fishing: Meditation and Practice.ýFly-fishing is a unique combination of art, science, andýmindfulness. It is the pinnacle of fishingýmethods and practice and, as such, it's history and its eleganceýhas inspired poems and prose. To those outside of the fly-fishingýworld, it may seem difficult, obsessive and unnecessary. In thisýcourse we explore the technical and spiritual aspects of thisýelegant activity with the goal to bring individuals to understandýthe field. Entomology, ichthyology, fly-tying and casting are theýtechnical aspect. We explore too the spiritual aspects of thoughtýand meditation as it applies to any practice. This is anýintroductory course to liberal arts education. Students willýlearn how to read, write, think, and converse in a collegiateýacademic community while they practice the art and science ofýfishing with the fly.",2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,CORE,110,C,Fly Fishing: Meditation & Prac,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,CHPL,201,SEM,A. Dimian,26,24,24,,,,15.00,,,,,-,-,-,-,-,-,-,-,-,-,FYC,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19447,2451,CORE-110-C,,,"01/18/2024-05/09/2024 Seminar Tuesday, Thursday 02:15PM - 03:30PM, All Saints Chapel, Room 201",,Jan 18 2024,May  9 2024,CHPL 201
2024SP,20323,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,EC,202,A,Principles of Economics II,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,OCON,101,LEC,A. Thomas,39,35,35,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19489,37,EC-202-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, O'Connell Hall, Room 101",,Jan 18 2024,May  9 2024,OCON 101
2024SP,20140,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ED,221,A,Arts Integration Elementary,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,OCON,119,LEC,J. Alberts,24,25,25,,,,,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,N,N,,Jan 17 2024,May  9 2024,Needs Build,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19306,2717,ED-221-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, O'Connell Hall, Room 119",,Jan 18 2024,May  9 2024,OCON 119
2024SP,20357,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENGR,309,A,Geotechnical Engineering,3.50000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,CENG,201,LEC,R. Breitmeyer,8,20,20,,,,40.00,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.50000,T,T,4,N,Y,Y,Y,10,3,Y,2024SP,19523,243,ENGR-309-A,,,"01/17/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Civil Engineering Building, Room 201 (more)...",,Jan 18 2024,May  9 2024,CENG 201
2024SP,20479,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENLT,215,B,Intro to Lit: Contemp American,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,STCH,017,LEC,D. Tessitore,19,20,20,,,,,,,,,-,-,-,LIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,UL,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19645,317,ENLT-215-B,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, St. Charles Hall, Room 017",,Jan 18 2024,May  9 2024,STCH 017
2024SP,20481,A,,,2024-01-17,01,17,2024,Jan 17 2024,2024-05-9,05,9,2024,May  9 2024,ENLT,397,A,20th Cen U.S. Lit: Short Story,3.00000,14:15:00,2:15PM,15:30:00,3:30PM,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,SIMP,234,LEC,K. Stewart,8,20,20,,,,,,,,,-,-,-,LIT,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Y,N,N,,Jan 17 2024,May  9 2024,Current or Needs Rebuild,N,,,,,UG,15,,+,INST,R2,3.00000,T,T,4,N,Y,Y,Y,10,3,Y,,19647,345,ENLT-397-A,,,"01/18/2024-05/09/2024 Lecture Tuesday, Thursday 02:15PM - 03:30PM, Simperman Hall, Room 234",,Jan 18 2024,May  9 2024,SIMP 234
